date,sku,warehouse_id,on_hand_qty,on_order_qty,stockout_flag
2023-01-20,SKU0019,1,459,0,0
2023-01-21,SKU0019,1,447,0,0
2023-01-22,SKU0019,1,436,666,0
2023-01-23,SKU0019,1,422,666,0
2023-01-24,SKU0019,1,407,666,0
2023-01-25,SKU0019,1,391,666,0
2023-01-26,SKU0019,1,380,666,0
2023-01-27,SKU0019,1,369,666,0
2023-01-28,SKU0019,1,360,666,0
2023-01-29,SKU0019,1,351,666,0
2023-01-30,SKU0019,1,338,666,0
2023-01-31,SKU0019,1,328,666,0
2023-02-01,SKU0019,1,308,666,0
2023-02-02,SKU0019,1,290,666,0
2023-02-03,SKU0019,1,264,666,0
2023-02-04,SKU0019,1,251,666,0
2023-02-05,SKU0019,1,238,666,0
2023-02-06,SKU0019,1,223,666,0
2023-02-07,SKU0019,1,211,666,0
2023-02-08,SKU0019,1,199,666,0
2023-02-09,SKU0019,1,186,666,0
2023-02-10,SKU0019,1,170,666,0
2023-02-11,SKU0019,1,828,0,0
2023-02-12,SKU0019,1,806,0,0
2023-02-13,SKU0019,1,790,0,0
2023-02-14,SKU0019,1,774,0,0
2023-02-15,SKU0019,1,758,0,0
2023-02-16,SKU0019,1,740,0,0
2023-02-17,SKU0019,1,725,0,0
2023-02-18,SKU0019,1,712,0,0
2023-02-19,SKU0019,1,702,0,0
2023-02-20,SKU0019,1,693,0,0
2023-02-21,SKU0019,1,669,0,0
2023-02-22,SKU0019,1,649,0,0
2023-02-23,SKU0019,1,633,0,0
2023-02-24,SKU0019,1,620,0,0
2023-02-25,SKU0019,1,600,0,0
2023-02-26,SKU0019,1,594,0,0
2023-02-27,SKU0019,1,577,0,0
2023-02-28,SKU0019,1,563,0,0
2023-03-01,SKU0019,1,549,0,0
2023-03-02,SKU0019,1,529,0,0
2023-03-03,SKU0019,1,515,0,0
2023-03-04,SKU0019,1,507,0,0
2023-03-05,SKU0019,1,497,0,0
2023-03-06,SKU0019,1,485,0,0
2023-03-07,SKU0019,1,474,0,0
2023-03-08,SKU0019,1,461,0,0
2023-03-09,SKU0019,1,446,0,0
2023-03-10,SKU0019,1,427,666,0
2023-03-11,SKU0019,1,415,666,0
2023-03-12,SKU0019,1,406,666,0
2023-03-13,SKU0019,1,386,666,0
2023-03-14,SKU0019,1,364,666,0
2023-03-15,SKU0019,1,347,666,0
2023-03-16,SKU0019,1,334,666,0
2023-03-17,SKU0019,1,325,666,0
2023-03-18,SKU0019,1,311,666,0
2023-03-19,SKU0019,1,297,666,0
2023-03-20,SKU0019,1,282,666,0
2023-03-21,SKU0019,1,266,666,0
2023-03-22,SKU0019,1,251,666,0
2023-03-23,SKU0019,1,237,666,0
2023-03-24,SKU0019,1,225,666,0
2023-03-25,SKU0019,1,212,666,0
2023-03-26,SKU0019,1,203,666,0
2023-03-27,SKU0019,1,181,666,0
2023-03-28,SKU0019,1,170,666,0
2023-03-29,SKU0019,1,158,666,0
2023-03-30,SKU0019,1,807,0,0
2023-03-31,SKU0019,1,801,0,0
2023-04-01,SKU0019,1,786,0,0
2023-04-02,SKU0019,1,773,0,0
2023-04-03,SKU0019,1,749,0,0
2023-04-04,SKU0019,1,725,0,0
2023-04-05,SKU0019,1,707,0,0
2023-04-06,SKU0019,1,688,0,0
2023-04-07,SKU0019,1,673,0,0
2023-04-08,SKU0019,1,654,0,0
2023-04-09,SKU0019,1,645,0,0
2023-04-10,SKU0019,1,627,0,0
2023-04-11,SKU0019,1,607,0,0
2023-04-12,SKU0019,1,590,0,0
2023-04-13,SKU0019,1,580,0,0
2023-04-14,SKU0019,1,568,0,0
2023-04-15,SKU0019,1,557,0,0
2023-04-16,SKU0019,1,547,0,0
2023-04-17,SKU0019,1,535,0,0
2023-04-18,SKU0019,1,520,0,0
2023-04-19,SKU0019,1,499,0,0
2023-04-20,SKU0019,1,483,0,0
2023-04-21,SKU0019,1,468,0,0
2023-04-22,SKU0019,1,452,0,0
2023-04-23,SKU0019,1,442,0,0
2023-04-24,SKU0019,1,426,666,0
2023-04-25,SKU0019,1,407,666,0
2023-04-26,SKU0019,1,382,666,0
2023-04-27,SKU0019,1,366,666,0
2023-04-28,SKU0019,1,350,666,0
2023-04-29,SKU0019,1,335,666,0
2023-04-30,SKU0019,1,322,666,0
2023-05-01,SKU0019,1,310,666,0
2023-05-02,SKU0019,1,292,666,0
2023-05-03,SKU0019,1,284,666,0
2023-05-04,SKU0019,1,267,666,0
2023-05-05,SKU0019,1,249,666,0
2023-05-06,SKU0019,1,239,666,0
2023-05-07,SKU0019,1,226,666,0
2023-05-08,SKU0019,1,204,666,0
2023-05-09,SKU0019,1,188,666,0
2023-05-10,SKU0019,1,175,666,0
2023-05-11,SKU0019,1,164,666,0
2023-05-12,SKU0019,1,141,666,0
2023-05-13,SKU0019,1,128,666,0
2023-05-14,SKU0019,1,778,0,0
2023-05-15,SKU0019,1,766,0,0
2023-05-16,SKU0019,1,754,0,0
2023-05-17,SKU0019,1,734,0,0
2023-05-18,SKU0019,1,717,0,0
2023-05-19,SKU0019,1,703,0,0
2023-05-20,SKU0019,1,691,0,0
2023-05-21,SKU0019,1,682,0,0
2023-05-22,SKU0019,1,671,0,0
2023-05-23,SKU0019,1,660,0,0
2023-05-24,SKU0019,1,643,0,0
2023-05-25,SKU0019,1,633,0,0
2023-05-26,SKU0019,1,616,0,0
2023-05-27,SKU0019,1,608,0,0
2023-05-28,SKU0019,1,591,0,0
2023-05-29,SKU0019,1,574,0,0
2023-05-30,SKU0019,1,565,0,0
2023-05-31,SKU0019,1,556,0,0
2023-06-01,SKU0019,1,543,0,0
2023-06-02,SKU0019,1,533,0,0
2023-06-03,SKU0019,1,521,0,0
2023-06-04,SKU0019,1,512,0,0
2023-06-05,SKU0019,1,503,0,0
2023-06-06,SKU0019,1,490,0,0
2023-06-07,SKU0019,1,477,0,0
2023-06-08,SKU0019,1,462,0,0
2023-06-09,SKU0019,1,450,0,0
2023-06-10,SKU0019,1,434,0,0
2023-06-11,SKU0019,1,423,666,0
2023-06-12,SKU0019,1,412,666,0
2023-06-13,SKU0019,1,394,666,0
2023-06-14,SKU0019,1,387,666,0
2023-06-15,SKU0019,1,372,666,0
2023-06-16,SKU0019,1,357,666,0
2023-06-17,SKU0019,1,337,666,0
2023-06-18,SKU0019,1,316,666,0
2023-06-19,SKU0019,1,302,666,0
2023-06-20,SKU0019,1,290,666,0
2023-06-21,SKU0019,1,276,666,0
2023-06-22,SKU0019,1,259,666,0
2023-06-23,SKU0019,1,244,666,0
2023-06-24,SKU0019,1,237,666,0
2023-06-25,SKU0019,1,227,666,0
2023-06-26,SKU0019,1,214,666,0
2023-06-27,SKU0019,1,199,666,0
2023-06-28,SKU0019,1,185,666,0
2023-06-29,SKU0019,1,171,666,0
2023-06-30,SKU0019,1,158,666,0
2023-07-01,SKU0019,1,815,0,0
2023-07-02,SKU0019,1,795,0,0
2023-07-03,SKU0019,1,784,0,0
2023-07-04,SKU0019,1,775,0,0
2023-07-05,SKU0019,1,761,0,0
2023-07-06,SKU0019,1,745,0,0
2023-07-07,SKU0019,1,732,0,0
2023-07-08,SKU0019,1,721,0,0
2023-07-09,SKU0019,1,708,0,0
2023-07-10,SKU0019,1,696,0,0
2023-07-11,SKU0019,1,678,0,0
2023-07-12,SKU0019,1,657,0,0
2023-07-13,SKU0019,1,639,0,0
2023-07-14,SKU0019,1,630,0,0
2023-07-15,SKU0019,1,618,0,0
2023-07-16,SKU0019,1,607,0,0
2023-07-17,SKU0019,1,590,0,0
2023-07-18,SKU0019,1,571,0,0
2023-07-19,SKU0019,1,553,0,0
2023-07-20,SKU0019,1,536,0,0
2023-07-21,SKU0019,1,515,0,0
2023-07-22,SKU0019,1,501,0,0
2023-07-23,SKU0019,1,492,0,0
2023-07-24,SKU0019,1,481,0,0
2023-07-25,SKU0019,1,462,0,0
2023-07-26,SKU0019,1,450,0,0
2023-07-27,SKU0019,1,432,0,0
2023-07-28,SKU0019,1,421,666,0
2023-07-29,SKU0019,1,404,666,0
2023-07-30,SKU0019,1,386,666,0
2023-07-31,SKU0019,1,375,666,0
2023-08-01,SKU0019,1,362,666,0
2023-08-02,SKU0019,1,350,666,0
2023-08-03,SKU0019,1,334,666,0
2023-08-04,SKU0019,1,321,666,0
2023-08-05,SKU0019,1,308,666,0
2023-08-06,SKU0019,1,294,666,0
2023-08-07,SKU0019,1,278,666,0
2023-08-08,SKU0019,1,268,666,0
2023-08-09,SKU0019,1,254,666,0
2023-08-10,SKU0019,1,234,666,0
2023-08-11,SKU0019,1,212,666,0
2023-08-12,SKU0019,1,194,666,0
2023-08-13,SKU0019,1,184,666,0
2023-08-14,SKU0019,1,170,666,0
2023-08-15,SKU0019,1,144,666,0
2023-08-16,SKU0019,1,130,666,0
2023-08-17,SKU0019,1,782,0,0
2023-08-18,SKU0019,1,764,0,0
2023-08-19,SKU0019,1,752,0,0
2023-08-20,SKU0019,1,744,0,0
2023-08-21,SKU0019,1,733,0,0
2023-08-22,SKU0019,1,717,0,0
2023-08-23,SKU0019,1,697,0,0
2023-08-24,SKU0019,1,679,0,0
2023-08-25,SKU0019,1,668,0,0
2023-08-26,SKU0019,1,656,0,0
2023-08-27,SKU0019,1,645,0,0
2023-08-28,SKU0019,1,630,0,0
2023-08-29,SKU0019,1,615,0,0
2023-08-30,SKU0019,1,605,0,0
2023-08-31,SKU0019,1,589,0,0
2023-09-01,SKU0019,1,574,0,0
2023-09-02,SKU0019,1,564,0,0
2023-09-03,SKU0019,1,549,0,0
2023-09-04,SKU0019,1,534,0,0
2023-09-05,SKU0019,1,519,0,0
2023-09-06,SKU0019,1,504,0,0
2023-09-07,SKU0019,1,491,0,0
2023-09-08,SKU0019,1,475,0,0
2023-09-09,SKU0019,1,462,0,0
2023-09-10,SKU0019,1,451,0,0
2023-09-11,SKU0019,1,438,0,0
2023-09-12,SKU0019,1,424,666,0
2023-09-13,SKU0019,1,403,666,0
2023-09-14,SKU0019,1,388,666,0
2023-09-15,SKU0019,1,372,666,0
2023-09-16,SKU0019,1,365,666,0
2023-09-17,SKU0019,1,356,666,0
2023-09-18,SKU0019,1,336,666,0
2023-09-19,SKU0019,1,318,666,0
2023-09-20,SKU0019,1,297,666,0
2023-09-21,SKU0019,1,268,666,0
2023-09-22,SKU0019,1,253,666,0
2023-09-23,SKU0019,1,240,666,0
2023-09-24,SKU0019,1,227,666,0
2023-09-25,SKU0019,1,208,666,0
2023-09-26,SKU0019,1,191,666,0
2023-09-27,SKU0019,1,183,666,0
2023-09-28,SKU0019,1,165,666,0
2023-09-29,SKU0019,1,151,666,0
2023-09-30,SKU0019,1,144,666,0
2023-10-01,SKU0019,1,131,666,0
2023-10-02,SKU0019,1,792,0,0
2023-10-03,SKU0019,1,780,0,0
2023-10-04,SKU0019,1,761,0,0
2023-10-05,SKU0019,1,752,0,0
2023-10-06,SKU0019,1,726,0,0
2023-10-07,SKU0019,1,717,0,0
2023-10-08,SKU0019,1,704,0,0
2023-10-09,SKU0019,1,691,0,0
2023-10-10,SKU0019,1,677,0,0
2023-10-11,SKU0019,1,664,0,0
2023-10-12,SKU0019,1,654,0,0
2023-10-13,SKU0019,1,634,0,0
2023-10-14,SKU0019,1,618,0,0
2023-10-15,SKU0019,1,605,0,0
2023-10-16,SKU0019,1,592,0,0
2023-10-17,SKU0019,1,571,0,0
2023-10-18,SKU0019,1,553,0,0
2023-10-19,SKU0019,1,537,0,0
2023-10-20,SKU0019,1,520,0,0
2023-10-21,SKU0019,1,513,0,0
2023-10-22,SKU0019,1,497,0,0
2023-10-23,SKU0019,1,479,0,0
2023-10-24,SKU0019,1,465,0,0
2023-10-25,SKU0019,1,449,0,0
2023-10-26,SKU0019,1,442,0,0
2023-10-27,SKU0019,1,431,666,0
2023-10-28,SKU0019,1,418,666,0
2023-10-29,SKU0019,1,405,666,0
2023-10-30,SKU0019,1,388,666,0
2023-10-31,SKU0019,1,377,666,0
2023-11-01,SKU0019,1,356,666,0
2023-11-02,SKU0019,1,338,666,0
2023-11-03,SKU0019,1,304,666,0
2023-11-04,SKU0019,1,288,666,0
2023-11-05,SKU0019,1,260,666,0
2023-11-06,SKU0019,1,223,666,0
2023-11-07,SKU0019,1,199,666,0
2023-11-08,SKU0019,1,172,666,0
2023-11-09,SKU0019,1,147,666,0
2023-11-10,SKU0019,1,115,666,0
2023-11-11,SKU0019,1,86,666,0
2023-11-12,SKU0019,1,59,666,0
2023-11-13,SKU0019,1,37,666,0
2023-11-14,SKU0019,1,0,666,1
2023-11-15,SKU0019,1,0,666,1
2023-11-16,SKU0019,1,641,0,0
2023-11-17,SKU0019,1,611,0,0
2023-11-18,SKU0019,1,583,0,0
2023-11-19,SKU0019,1,561,0,0
2023-11-20,SKU0019,1,528,0,0
2023-11-21,SKU0019,1,501,0,0
2023-11-22,SKU0019,1,479,0,0
2023-11-23,SKU0019,1,450,0,0
2023-11-24,SKU0019,1,428,0,0
2023-11-25,SKU0019,1,403,666,0
2023-11-26,SKU0019,1,375,666,0
2023-11-27,SKU0019,1,351,666,0
2023-11-28,SKU0019,1,321,666,0
2023-11-29,SKU0019,1,298,666,0
2023-11-30,SKU0019,1,274,666,0
2023-12-01,SKU0019,1,247,666,0
2023-12-02,SKU0019,1,218,666,0
2023-12-03,SKU0019,1,186,666,0
2023-12-04,SKU0019,1,146,666,0
2023-12-05,SKU0019,1,112,666,0
2023-12-06,SKU0019,1,76,666,0
2023-12-07,SKU0019,1,49,666,0
2023-12-08,SKU0019,1,22,666,0
2023-12-09,SKU0019,1,0,666,1
2023-12-10,SKU0019,1,0,666,1
2023-12-11,SKU0019,1,0,666,1
2023-12-12,SKU0019,1,0,666,1
2023-12-13,SKU0019,1,0,666,1
2023-12-14,SKU0019,1,0,666,1
2023-12-15,SKU0019,1,640,0,0
2023-12-16,SKU0019,1,609,0,0
2023-12-17,SKU0019,1,588,0,0
2023-12-18,SKU0019,1,557,0,0
2023-12-19,SKU0019,1,533,0,0
2023-12-20,SKU0019,1,510,0,0
2023-12-21,SKU0019,1,470,0,0
2023-12-22,SKU0019,1,444,0,0
2023-12-23,SKU0019,1,424,666,0
2023-12-24,SKU0019,1,393,666,0
2023-12-25,SKU0019,1,360,666,0
2023-12-26,SKU0019,1,323,666,0
2023-12-27,SKU0019,1,291,666,0
2023-12-28,SKU0019,1,263,666,0
2023-12-29,SKU0019,1,229,666,0
2023-12-30,SKU0019,1,205,666,0
2023-12-31,SKU0019,1,183,666,0
2023-01-01,SKU0019,2,968,0,0
2023-01-02,SKU0019,2,957,0,0
2023-01-03,SKU0019,2,944,0,0
2023-01-04,SKU0019,2,932,0,0
2023-01-05,SKU0019,2,918,0,0
2023-01-06,SKU0019,2,908,0,0
2023-01-07,SKU0019,2,900,0,0
2023-01-08,SKU0019,2,890,0,0
2023-01-09,SKU0019,2,877,0,0
2023-01-10,SKU0019,2,865,0,0
2023-01-11,SKU0019,2,854,0,0
2023-01-12,SKU0019,2,840,0,0
2023-01-13,SKU0019,2,823,0,0
2023-01-14,SKU0019,2,807,0,0
2023-01-15,SKU0019,2,795,0,0
2023-01-16,SKU0019,2,785,0,0
2023-01-17,SKU0019,2,773,0,0
2023-01-18,SKU0019,2,761,0,0
2023-01-19,SKU0019,2,748,0,0
2023-01-20,SKU0019,2,732,0,0
2023-01-21,SKU0019,2,725,0,0
2023-01-22,SKU0019,2,714,0,0
2023-01-23,SKU0019,2,698,0,0
2023-01-24,SKU0019,2,684,0,0
2023-01-25,SKU0019,2,678,0,0
2023-01-26,SKU0019,2,669,0,0
2023-01-27,SKU0019,2,653,0,0
2023-01-28,SKU0019,2,641,0,0
2023-01-29,SKU0019,2,622,0,0
2023-01-30,SKU0019,2,610,0,0
2023-01-31,SKU0019,2,601,0,0
2023-02-01,SKU0019,2,585,0,0
2023-02-02,SKU0019,2,570,0,0
2023-02-03,SKU0019,2,553,0,0
2023-02-04,SKU0019,2,537,0,0
2023-02-05,SKU0019,2,519,0,0
2023-02-06,SKU0019,2,509,0,0
2023-02-07,SKU0019,2,493,0,0
2023-02-08,SKU0019,2,480,0,0
2023-02-09,SKU0019,2,467,0,0
2023-02-10,SKU0019,2,449,766,0
2023-02-11,SKU0019,2,427,766,0
2023-02-12,SKU0019,2,408,766,0
2023-02-13,SKU0019,2,390,766,0
2023-02-14,SKU0019,2,381,766,0
2023-02-15,SKU0019,2,372,766,0
2023-02-16,SKU0019,2,348,766,0
2023-02-17,SKU0019,2,333,766,0
2023-02-18,SKU0019,2,320,766,0
2023-02-19,SKU0019,2,303,766,0
2023-02-20,SKU0019,2,286,766,0
2023-02-21,SKU0019,2,267,766,0
2023-02-22,SKU0019,2,254,766,0
2023-02-23,SKU0019,2,242,766,0
2023-02-24,SKU0019,2,225,766,0
2023-02-25,SKU0019,2,213,766,0
2023-02-26,SKU0019,2,201,766,0
2023-02-27,SKU0019,2,187,766,0
2023-02-28,SKU0019,2,169,766,0
2023-03-01,SKU0019,2,151,766,0
2023-03-02,SKU0019,2,899,0,0
2023-03-03,SKU0019,2,888,0,0
2023-03-04,SKU0019,2,876,0,0
2023-03-05,SKU0019,2,858,0,0
2023-03-06,SKU0019,2,839,0,0
2023-03-07,SKU0019,2,816,0,0
2023-03-08,SKU0019,2,801,0,0
2023-03-09,SKU0019,2,790,0,0
2023-03-10,SKU0019,2,777,0,0
2023-03-11,SKU0019,2,768,0,0
2023-03-12,SKU0019,2,758,0,0
2023-03-13,SKU0019,2,741,0,0
2023-03-14,SKU0019,2,724,0,0
2023-03-15,SKU0019,2,704,0,0
2023-03-16,SKU0019,2,676,0,0
2023-03-17,SKU0019,2,659,0,0
2023-03-18,SKU0019,2,644,0,0
2023-03-19,SKU0019,2,630,0,0
2023-03-20,SKU0019,2,617,0,0
2023-03-21,SKU0019,2,600,0,0
2023-03-22,SKU0019,2,581,0,0
2023-03-23,SKU0019,2,563,0,0
2023-03-24,SKU0019,2,548,0,0
2023-03-25,SKU0019,2,532,0,0
2023-03-26,SKU0019,2,521,0,0
2023-03-27,SKU0019,2,496,0,0
2023-03-28,SKU0019,2,481,0,0
2023-03-29,SKU0019,2,466,0,0
2023-03-30,SKU0019,2,455,766,0
2023-03-31,SKU0019,2,441,766,0
2023-04-01,SKU0019,2,422,766,0
2023-04-02,SKU0019,2,407,766,0
2023-04-03,SKU0019,2,376,766,0
2023-04-04,SKU0019,2,351,766,0
2023-04-05,SKU0019,2,330,766,0
2023-04-06,SKU0019,2,315,766,0
2023-04-07,SKU0019,2,299,766,0
2023-04-08,SKU0019,2,286,766,0
2023-04-09,SKU0019,2,270,766,0
2023-04-10,SKU0019,2,257,766,0
2023-04-11,SKU0019,2,244,766,0
2023-04-12,SKU0019,2,226,766,0
2023-04-13,SKU0019,2,209,766,0
2023-04-14,SKU0019,2,198,766,0
2023-04-15,SKU0019,2,181,766,0
2023-04-16,SKU0019,2,168,766,0
2023-04-17,SKU0019,2,151,766,0
2023-04-18,SKU0019,2,139,766,0
2023-04-19,SKU0019,2,882,0,0
2023-04-20,SKU0019,2,862,0,0
2023-04-21,SKU0019,2,843,0,0
2023-04-22,SKU0019,2,828,0,0
2023-04-23,SKU0019,2,814,0,0
2023-04-24,SKU0019,2,801,0,0
2023-04-25,SKU0019,2,789,0,0
2023-04-26,SKU0019,2,766,0,0
2023-04-27,SKU0019,2,750,0,0
2023-04-28,SKU0019,2,735,0,0
2023-04-29,SKU0019,2,716,0,0
2023-04-30,SKU0019,2,701,0,0
2023-05-01,SKU0019,2,679,0,0
2023-05-02,SKU0019,2,657,0,0
2023-05-03,SKU0019,2,647,0,0
2023-05-04,SKU0019,2,634,0,0
2023-05-05,SKU0019,2,612,0,0
2023-05-06,SKU0019,2,597,0,0
2023-05-07,SKU0019,2,586,0,0
2023-05-08,SKU0019,2,576,0,0
2023-05-09,SKU0019,2,565,0,0
2023-05-10,SKU0019,2,546,0,0
2023-05-11,SKU0019,2,527,0,0
2023-05-12,SKU0019,2,511,0,0
2023-05-13,SKU0019,2,495,0,0
2023-05-14,SKU0019,2,478,0,0
2023-05-15,SKU0019,2,450,0,0
2023-05-16,SKU0019,2,424,766,0
2023-05-17,SKU0019,2,402,766,0
2023-05-18,SKU0019,2,387,766,0
2023-05-19,SKU0019,2,370,766,0
2023-05-20,SKU0019,2,357,766,0
2023-05-21,SKU0019,2,339,766,0
2023-05-22,SKU0019,2,318,766,0
2023-05-23,SKU0019,2,301,766,0
2023-05-24,SKU0019,2,286,766,0
2023-05-25,SKU0019,2,266,766,0
2023-05-26,SKU0019,2,245,766,0
2023-05-27,SKU0019,2,231,766,0
2023-05-28,SKU0019,2,215,766,0
2023-05-29,SKU0019,2,202,766,0
2023-05-30,SKU0019,2,185,766,0
2023-05-31,SKU0019,2,170,766,0
2023-06-01,SKU0019,2,151,766,0
2023-06-02,SKU0019,2,137,766,0
2023-06-03,SKU0019,2,115,766,0
2023-06-04,SKU0019,2,95,766,0
2023-06-05,SKU0019,2,842,0,0
2023-06-06,SKU0019,2,827,0,0
2023-06-07,SKU0019,2,811,0,0
2023-06-08,SKU0019,2,791,0,0
2023-06-09,SKU0019,2,774,0,0
2023-06-10,SKU0019,2,759,0,0
2023-06-11,SKU0019,2,742,0,0
2023-06-12,SKU0019,2,726,0,0
2023-06-13,SKU0019,2,710,0,0
2023-06-14,SKU0019,2,698,0,0
2023-06-15,SKU0019,2,684,0,0
2023-06-16,SKU0019,2,667,0,0
2023-06-17,SKU0019,2,655,0,0
2023-06-18,SKU0019,2,640,0,0
2023-06-19,SKU0019,2,622,0,0
2023-06-20,SKU0019,2,608,0,0
2023-06-21,SKU0019,2,591,0,0
2023-06-22,SKU0019,2,573,0,0
2023-06-23,SKU0019,2,552,0,0
2023-06-24,SKU0019,2,545,0,0
2023-06-25,SKU0019,2,531,0,0
2023-06-26,SKU0019,2,519,0,0
2023-06-27,SKU0019,2,500,0,0
2023-06-28,SKU0019,2,487,0,0
2023-06-29,SKU0019,2,465,0,0
2023-06-30,SKU0019,2,444,766,0
2023-07-01,SKU0019,2,432,766,0
2023-07-02,SKU0019,2,418,766,0
2023-07-03,SKU0019,2,404,766,0
2023-07-04,SKU0019,2,385,766,0
2023-07-05,SKU0019,2,364,766,0
2023-07-06,SKU0019,2,339,766,0
2023-07-07,SKU0019,2,327,766,0
2023-07-08,SKU0019,2,307,766,0
2023-07-09,SKU0019,2,291,766,0
2023-07-10,SKU0019,2,274,766,0
2023-07-11,SKU0019,2,262,766,0
2023-07-12,SKU0019,2,243,766,0
2023-07-13,SKU0019,2,226,766,0
2023-07-14,SKU0019,2,213,766,0
2023-07-15,SKU0019,2,199,766,0
2023-07-16,SKU0019,2,191,766,0
2023-07-17,SKU0019,2,175,766,0
2023-07-18,SKU0019,2,158,766,0
2023-07-19,SKU0019,2,140,766,0
2023-07-20,SKU0019,2,890,0,0
2023-07-21,SKU0019,2,874,0,0
2023-07-22,SKU0019,2,863,0,0
2023-07-23,SKU0019,2,846,0,0
2023-07-24,SKU0019,2,819,0,0
2023-07-25,SKU0019,2,803,0,0
2023-07-26,SKU0019,2,788,0,0
2023-07-27,SKU0019,2,769,0,0
2023-07-28,SKU0019,2,753,0,0
2023-07-29,SKU0019,2,738,0,0
2023-07-30,SKU0019,2,720,0,0
2023-07-31,SKU0019,2,704,0,0
2023-08-01,SKU0019,2,682,0,0
2023-08-02,SKU0019,2,664,0,0
2023-08-03,SKU0019,2,647,0,0
2023-08-04,SKU0019,2,631,0,0
2023-08-05,SKU0019,2,621,0,0
2023-08-06,SKU0019,2,606,0,0
2023-08-07,SKU0019,2,586,0,0
2023-08-08,SKU0019,2,574,0,0
2023-08-09,SKU0019,2,556,0,0
2023-08-10,SKU0019,2,541,0,0
2023-08-11,SKU0019,2,527,0,0
2023-08-12,SKU0019,2,511,0,0
2023-08-13,SKU0019,2,497,0,0
2023-08-14,SKU0019,2,480,0,0
2023-08-15,SKU0019,2,456,0,0
2023-08-16,SKU0019,2,436,766,0
2023-08-17,SKU0019,2,416,766,0
2023-08-18,SKU0019,2,397,766,0
2023-08-19,SKU0019,2,380,766,0
2023-08-20,SKU0019,2,358,766,0
2023-08-21,SKU0019,2,342,766,0
2023-08-22,SKU0019,2,321,766,0
2023-08-23,SKU0019,2,307,766,0
2023-08-24,SKU0019,2,290,766,0
2023-08-25,SKU0019,2,273,766,0
2023-08-26,SKU0019,2,254,766,0
2023-08-27,SKU0019,2,242,766,0
2023-08-28,SKU0019,2,216,766,0
2023-08-29,SKU0019,2,204,766,0
2023-08-30,SKU0019,2,194,766,0
2023-08-31,SKU0019,2,172,766,0
2023-09-01,SKU0019,2,157,766,0
2023-09-02,SKU0019,2,143,766,0
2023-09-03,SKU0019,2,132,766,0
2023-09-04,SKU0019,2,119,766,0
2023-09-05,SKU0019,2,107,766,0
2023-09-06,SKU0019,2,96,766,0
2023-09-07,SKU0019,2,76,766,0
2023-09-08,SKU0019,2,59,766,0
2023-09-09,SKU0019,2,48,766,0
2023-09-10,SKU0019,2,800,0,0
2023-09-11,SKU0019,2,785,0,0
2023-09-12,SKU0019,2,770,0,0
2023-09-13,SKU0019,2,754,0,0
2023-09-14,SKU0019,2,739,0,0
2023-09-15,SKU0019,2,720,0,0
2023-09-16,SKU0019,2,703,0,0
2023-09-17,SKU0019,2,691,0,0
2023-09-18,SKU0019,2,678,0,0
2023-09-19,SKU0019,2,660,0,0
2023-09-20,SKU0019,2,640,0,0
2023-09-21,SKU0019,2,624,0,0
2023-09-22,SKU0019,2,609,0,0
2023-09-23,SKU0019,2,590,0,0
2023-09-24,SKU0019,2,578,0,0
2023-09-25,SKU0019,2,563,0,0
2023-09-26,SKU0019,2,546,0,0
2023-09-27,SKU0019,2,527,0,0
2023-09-28,SKU0019,2,510,0,0
2023-09-29,SKU0019,2,482,0,0
2023-09-30,SKU0019,2,469,0,0
2023-10-01,SKU0019,2,446,766,0
2023-10-02,SKU0019,2,435,766,0
2023-10-03,SKU0019,2,409,766,0
2023-10-04,SKU0019,2,389,766,0
2023-10-05,SKU0019,2,377,766,0
2023-10-06,SKU0019,2,354,766,0
2023-10-07,SKU0019,2,342,766,0
2023-10-08,SKU0019,2,327,766,0
2023-10-09,SKU0019,2,305,766,0
2023-10-10,SKU0019,2,284,766,0
2023-10-11,SKU0019,2,265,766,0
2023-10-12,SKU0019,2,237,766,0
2023-10-13,SKU0019,2,218,766,0
2023-10-14,SKU0019,2,197,766,0
2023-10-15,SKU0019,2,183,766,0
2023-10-16,SKU0019,2,164,766,0
2023-10-17,SKU0019,2,144,766,0
2023-10-18,SKU0019,2,129,766,0
2023-10-19,SKU0019,2,116,766,0
2023-10-20,SKU0019,2,96,766,0
2023-10-21,SKU0019,2,848,0,0
2023-10-22,SKU0019,2,838,0,0
2023-10-23,SKU0019,2,814,0,0
2023-10-24,SKU0019,2,803,0,0
2023-10-25,SKU0019,2,777,0,0
2023-10-26,SKU0019,2,757,0,0
2023-10-27,SKU0019,2,746,0,0
2023-10-28,SKU0019,2,735,0,0
2023-10-29,SKU0019,2,715,0,0
2023-10-30,SKU0019,2,703,0,0
2023-10-31,SKU0019,2,689,0,0
2023-11-01,SKU0019,2,658,0,0
2023-11-02,SKU0019,2,617,0,0
2023-11-03,SKU0019,2,588,0,0
2023-11-04,SKU0019,2,567,0,0
2023-11-05,SKU0019,2,539,0,0
2023-11-06,SKU0019,2,509,0,0
2023-11-07,SKU0019,2,483,0,0
2023-11-08,SKU0019,2,463,0,0
2023-11-09,SKU0019,2,427,766,0
2023-11-10,SKU0019,2,397,766,0
2023-11-11,SKU0019,2,371,766,0
2023-11-12,SKU0019,2,340,766,0
2023-11-13,SKU0019,2,313,766,0
2023-11-14,SKU0019,2,279,766,0
2023-11-15,SKU0019,2,254,766,0
