date,sku,warehouse_id,category,on_hand_qty,on_order_qty,avg_sales_7d,avg_sales_30d,demand_volatility_30d,days_of_supply,base_lead_time_days,reliability_score,unit_cost,stockout_within_14d
2023-07-25,SKU0024,3,Electronics,144,0,18.0,16.23,4.49,8.87,5,0.95,279.53,0
2023-08-01,SKU0024,3,Electronics,245,0,17.43,16.6,4.78,14.76,5,0.95,279.53,0
2023-08-08,SKU0024,3,Electronics,137,0,15.43,16.27,5.03,8.42,5,0.95,279.53,0
2023-08-15,SKU0024,3,Electronics,254,0,15.14,16.73,4.74,15.18,5,0.95,279.53,0
2023-08-22,SKU0024,3,Electronics,131,0,17.57,16.53,4.55,7.92,5,0.95,279.53,0
2023-08-29,SKU0024,3,Electronics,224,0,18.57,16.93,4.78,13.23,5,0.95,279.53,0
2023-09-05,SKU0024,3,Electronics,100,0,17.71,17.37,4.5,5.76,5,0.95,279.53,0
2023-09-12,SKU0024,3,Electronics,210,0,16.14,17.5,4.28,12.0,5,0.95,279.53,0
2023-09-19,SKU0024,3,Electronics,70,223,20.0,17.97,5.1,3.9,5,0.95,279.53,0
2023-09-26,SKU0024,3,Electronics,171,0,17.43,17.9,5.28,9.55,5,0.95,279.53,1
2023-10-03,SKU0024,3,Electronics,37,223,19.14,18.3,5.41,2.02,5,0.95,279.53,1
2023-10-10,SKU0024,3,Electronics,0,223,5.29,15.63,8.58,0.0,5,0.95,279.53,0
2023-10-17,SKU0024,3,Electronics,98,0,17.86,15.2,8.01,6.45,5,0.95,279.53,0
2023-10-24,SKU0024,3,Electronics,225,0,13.71,14.17,7.66,15.88,5,0.95,279.53,1
2023-10-31,SKU0024,3,Electronics,125,0,14.29,13.07,7.14,9.57,5,0.95,279.53,1
2023-11-07,SKU0024,3,Electronics,145,0,29.0,17.47,10.84,8.3,5,0.95,279.53,1
2023-11-14,SKU0024,3,Electronics,195,0,24.71,20.2,11.67,9.65,5,0.95,279.53,1
2023-11-21,SKU0024,3,Electronics,0,223,27.86,23.33,12.38,0.0,5,0.95,279.53,1
2023-11-28,SKU0024,3,Electronics,65,223,22.57,25.13,13.2,2.59,5,0.95,279.53,1
2023-12-05,SKU0024,3,Electronics,110,0,25.43,26.07,12.74,4.22,5,0.95,279.53,1
2023-12-12,SKU0024,3,Electronics,123,0,30.0,25.63,13.01,4.8,5,0.95,279.53,1
2023-01-31,SKU0024,4,Electronics,50,0,4.57,4.63,2.16,10.79,5,0.95,279.53,0
2023-02-07,SKU0024,4,Electronics,84,0,4.71,4.8,2.27,17.5,5,0.95,279.53,0
2023-02-14,SKU0024,4,Electronics,47,0,5.29,4.93,2.29,9.53,5,0.95,279.53,0
2023-02-21,SKU0024,4,Electronics,69,0,6.43,5.2,2.57,13.27,5,0.95,279.53,0
2023-02-28,SKU0024,4,Electronics,44,0,3.57,5.03,2.41,8.74,5,0.95,279.53,0
2023-03-07,SKU0024,4,Electronics,68,0,6.14,5.43,2.4,12.52,5,0.95,279.53,0
2023-03-14,SKU0024,4,Electronics,24,67,6.29,5.4,2.62,4.44,5,0.95,279.53,0
2023-03-21,SKU0024,4,Electronics,56,0,5.0,5.13,2.62,10.91,5,0.95,279.53,0
2023-03-28,SKU0024,4,Electronics,29,67,3.86,5.27,2.7,5.51,5,0.95,279.53,0
2023-04-04,SKU0024,4,Electronics,58,0,5.43,5.3,3.3,10.94,5,0.95,279.53,0
2023-04-11,SKU0024,4,Electronics,27,67,4.43,4.77,3.13,5.66,5,0.95,279.53,0
2023-04-18,SKU0024,4,Electronics,55,0,5.57,5.13,3.1,10.71,5,0.95,279.53,0
2023-04-25,SKU0024,4,Electronics,73,0,7.0,5.43,3.45,13.44,5,0.95,279.53,0
2023-05-02,SKU0024,4,Electronics,40,0,4.71,5.7,3.3,7.02,5,0.95,279.53,0
2023-05-09,SKU0024,4,Electronics,82,0,3.57,5.23,2.86,15.67,5,0.95,279.53,0
2023-05-16,SKU0024,4,Electronics,58,0,3.43,4.7,2.89,12.34,5,0.95,279.53,0
2023-05-23,SKU0024,4,Electronics,20,67,5.43,4.2,1.81,4.76,5,0.95,279.53,0
2023-05-30,SKU0024,4,Electronics,45,0,6.0,4.53,2.26,9.93,5,0.95,279.53,0
2023-06-06,SKU0024,4,Electronics,80,0,4.57,4.8,2.5,16.67,5,0.95,279.53,0
2023-06-13,SKU0024,4,Electronics,38,0,6.0,5.4,2.7,7.04,5,0.95,279.53,0
2023-06-20,SKU0024,4,Electronics,55,0,7.14,5.9,3.03,9.32,5,0.95,279.53,0
2023-06-27,SKU0024,4,Electronics,19,67,5.14,5.93,3.2,3.2,5,0.95,279.53,0
2023-07-04,SKU0024,4,Electronics,29,67,8.14,6.43,3.24,4.51,5,0.95,279.53,0
2023-07-11,SKU0024,4,Electronics,59,0,5.29,6.63,2.99,8.89,5,0.95,279.53,0
2023-07-18,SKU0024,4,Electronics,29,67,4.29,5.87,2.7,4.94,5,0.95,279.53,0
2023-07-25,SKU0024,4,Electronics,62,0,4.86,5.67,2.5,10.94,5,0.95,279.53,0
2023-08-01,SKU0024,4,Electronics,34,67,4.0,4.83,1.9,7.03,5,0.95,279.53,0
2023-08-08,SKU0024,4,Electronics,67,0,4.86,4.67,1.92,14.36,5,0.95,279.53,0
2023-08-15,SKU0024,4,Electronics,41,0,3.71,4.3,1.82,9.53,5,0.95,279.53,0
2023-08-22,SKU0024,4,Electronics,73,0,5.0,4.53,2.01,16.1,5,0.95,279.53,0
2023-08-29,SKU0024,4,Electronics,36,0,5.29,4.73,2.07,7.61,5,0.95,279.53,0
2023-09-05,SKU0024,4,Electronics,71,0,4.57,4.63,1.99,15.32,5,0.95,279.53,0
2023-09-12,SKU0024,4,Electronics,45,0,3.71,4.53,2.19,9.93,5,0.95,279.53,0
2023-09-19,SKU0024,4,Electronics,78,0,4.86,4.63,1.96,16.83,5,0.95,279.53,0
2023-09-26,SKU0024,4,Electronics,37,0,5.86,4.63,2.08,7.99,5,0.95,279.53,0
2023-10-03,SKU0024,4,Electronics,63,0,5.86,5.0,1.91,12.6,5,0.95,279.53,0
2023-10-10,SKU0024,4,Electronics,33,0,4.29,5.07,2.2,6.51,5,0.95,279.53,0
2023-10-17,SKU0024,4,Electronics,56,0,6.29,5.53,2.3,10.12,5,0.95,279.53,0
2023-10-24,SKU0024,4,Electronics,20,67,5.14,5.43,2.61,3.68,5,0.95,279.53,0
2023-10-31,SKU0024,4,Electronics,36,0,7.29,5.73,2.75,6.28,5,0.95,279.53,0
2023-11-07,SKU0024,4,Electronics,48,0,7.86,6.53,2.99,7.35,5,0.95,279.53,1
2023-11-14,SKU0024,4,Electronics,51,0,9.14,7.17,3.09,7.12,5,0.95,279.53,1
2023-11-21,SKU0024,4,Electronics,42,0,10.86,8.83,2.8,4.75,5,0.95,279.53,1
2023-11-28,SKU0024,4,Electronics,48,0,8.71,8.97,3.24,5.35,5,0.95,279.53,1
2023-12-05,SKU0024,4,Electronics,40,0,10.71,9.8,3.61,4.08,5,0.95,279.53,1
2023-12-12,SKU0024,4,Electronics,37,0,10.0,10.07,3.87,3.68,5,0.95,279.53,1
2023-01-31,SKU0025,1,Garden,1019,0,11.43,12.5,3.75,81.52,10,0.94,40.89,0
2023-02-07,SKU0025,1,Garden,791,0,32.57,16.53,9.43,47.84,10,0.94,40.89,0
2023-02-14,SKU0025,1,Garden,552,0,34.14,21.47,11.81,25.71,10,0.94,40.89,0
2023-02-21,SKU0025,1,Garden,327,641,32.14,26.3,11.19,12.43,10,0.94,40.89,0
2023-02-28,SKU0025,1,Garden,733,0,33.57,31.73,7.3,23.1,10,0.94,40.89,0
2023-03-07,SKU0025,1,Garden,517,0,30.86,32.6,5.8,15.86,10,0.94,40.89,0
2023-03-14,SKU0025,1,Garden,284,641,33.29,32.4,5.93,8.77,10,0.94,40.89,0
2023-03-21,SKU0025,1,Garden,694,0,33.0,32.53,6.31,21.33,10,0.94,40.89,0
2023-03-28,SKU0025,1,Garden,474,641,31.43,32.5,7.32,14.58,10,0.94,40.89,0
2023-04-04,SKU0025,1,Garden,140,641,47.71,36.2,11.46,3.87,10,0.94,40.89,1
2023-04-11,SKU0025,1,Garden,385,641,56.57,41.63,14.49,9.25,10,0.94,40.89,1
2023-04-18,SKU0025,1,Garden,0,641,55.0,46.83,16.25,0.0,10,0.94,40.89,1
2023-04-25,SKU0025,1,Garden,239,641,57.43,52.63,14.4,4.54,10,0.94,40.89,1
2023-05-02,SKU0025,1,Garden,428,641,64.57,58.9,13.43,7.27,10,0.94,40.89,1
2023-05-09,SKU0025,1,Garden,0,641,61.14,60.03,13.75,0.0,10,0.94,40.89,1
2023-05-16,SKU0025,1,Garden,239,641,57.43,58.57,17.82,4.08,10,0.94,40.89,1
2023-05-23,SKU0025,1,Garden,0,641,34.14,54.23,24.72,0.0,10,0.94,40.89,1
2023-05-30,SKU0025,1,Garden,242,641,57.0,54.03,27.08,4.48,10,0.94,40.89,1
2023-06-06,SKU0025,1,Garden,0,641,34.57,46.2,29.76,0.0,10,0.94,40.89,1
2023-06-13,SKU0025,1,Garden,379,641,37.43,42.73,29.93,8.87,10,0.94,40.89,0
2023-06-20,SKU0025,1,Garden,601,0,59.86,44.07,27.95,13.64,10,0.94,40.89,0
2023-06-27,SKU0025,1,Garden,208,641,56.14,48.77,23.18,4.27,10,0.94,40.89,0
2023-07-04,SKU0025,1,Garden,535,0,44.86,46.27,20.43,11.56,10,0.94,40.89,1
2023-07-11,SKU0025,1,Garden,221,641,44.86,52.07,9.1,4.24,10,0.94,40.89,1
2023-07-18,SKU0025,1,Garden,0,641,31.57,45.2,15.9,0.0,10,0.94,40.89,1
2023-07-25,SKU0025,1,Garden,427,641,30.57,39.63,18.62,10.77,10,0.94,40.89,0
2023-08-01,SKU0025,1,Garden,100,641,46.71,38.83,18.05,2.58,10,0.94,40.89,0
2023-08-08,SKU0025,1,Garden,501,641,34.29,36.33,17.98,13.79,10,0.94,40.89,0
2023-08-15,SKU0025,1,Garden,270,641,33.0,33.73,16.12,8.0,10,0.94,40.89,0
2023-08-22,SKU0025,1,Garden,672,0,34.14,37.43,8.68,17.95,10,0.94,40.89,0
2023-08-29,SKU0025,1,Garden,436,641,33.71,34.07,6.21,12.8,10,0.94,40.89,0
2023-09-05,SKU0025,1,Garden,826,0,35.86,33.87,6.79,24.39,10,0.94,40.89,0
2023-09-12,SKU0025,1,Garden,622,0,29.14,33.13,6.92,18.77,10,0.94,40.89,0
2023-09-19,SKU0025,1,Garden,401,641,31.57,32.53,7.46,12.33,10,0.94,40.89,0
2023-09-26,SKU0025,1,Garden,176,641,32.14,32.17,7.25,5.47,10,0.94,40.89,0
2023-10-03,SKU0025,1,Garden,604,0,30.43,31.13,6.21,19.4,10,0.94,40.89,0
2023-10-10,SKU0025,1,Garden,359,641,35.0,32.5,5.73,11.05,10,0.94,40.89,0
2023-10-17,SKU0025,1,Garden,129,641,32.86,32.5,5.16,3.97,10,0.94,40.89,0
2023-10-24,SKU0025,1,Garden,530,0,34.29,33.27,5.5,15.93,10,0.94,40.89,0
2023-10-31,SKU0025,1,Garden,294,641,33.71,33.73,5.39,8.72,10,0.94,40.89,0
2023-11-07,SKU0025,1,Garden,689,0,35.14,34.03,5.34,20.24,10,0.94,40.89,0
2023-11-14,SKU0025,1,Garden,456,641,33.29,34.13,6.12,13.36,10,0.94,40.89,0
2023-11-21,SKU0025,1,Garden,202,641,36.29,34.93,5.67,5.78,10,0.94,40.89,0
2023-11-28,SKU0025,1,Garden,609,0,33.43,34.77,6.2,17.52,10,0.94,40.89,0
2023-12-05,SKU0025,1,Garden,476,641,19.0,30.53,10.44,15.59,10,0.94,40.89,0
2023-12-12,SKU0025,1,Garden,1004,0,16.14,26.6,11.63,37.74,10,0.94,40.89,0
2023-01-31,SKU0025,2,Garden,321,0,3.71,5.13,2.45,62.53,10,0.94,40.89,0
2023-02-07,SKU0025,2,Garden,217,0,14.86,7.27,5.0,29.86,10,0.94,40.89,0
2023-02-14,SKU0025,2,Garden,119,224,14.0,9.33,5.59,12.75,10,0.94,40.89,0
2023-02-21,SKU0025,2,Garden,240,0,14.71,11.4,5.74,21.05,10,0.94,40.89,0
2023-02-28,SKU0025,2,Garden,145,224,13.57,13.63,4.31,10.64,10,0.94,40.89,0
2023-03-07,SKU0025,2,Garden,275,0,13.43,14.13,3.53,19.46,10,0.94,40.89,0
2023-03-14,SKU0025,2,Garden,180,224,13.57,14.07,4.02,12.8,10,0.94,40.89,0
2023-03-21,SKU0025,2,Garden,324,0,11.43,13.17,4.05,24.61,10,0.94,40.89,0
2023-03-28,SKU0025,2,Garden,239,0,12.14,12.8,3.54,18.67,10,0.94,40.89,0
2023-04-04,SKU0025,2,Garden,107,224,18.86,14.07,4.78,7.61,10,0.94,40.89,1
2023-04-11,SKU0025,2,Garden,166,224,23.57,16.2,6.38,10.25,10,0.94,40.89,1
2023-04-18,SKU0025,2,Garden,0,224,23.71,19.0,6.9,0.0,10,0.94,40.89,1
2023-04-25,SKU0025,2,Garden,43,224,25.86,22.4,6.0,1.92,10,0.94,40.89,1
2023-05-02,SKU0025,2,Garden,137,224,18.57,23.1,6.68,5.93,10,0.94,40.89,1
2023-05-09,SKU0025,2,Garden,195,0,23.71,22.9,7.42,8.52,10,0.94,40.89,1
2023-05-16,SKU0025,2,Garden,9,224,26.57,23.27,8.05,0.39,10,0.94,40.89,1
2023-05-23,SKU0025,2,Garden,88,224,20.71,22.57,9.0,3.9,10,0.94,40.89,1
2023-05-30,SKU0025,2,Garden,150,224,23.14,23.6,9.66,6.36,10,0.94,40.89,1
2023-06-06,SKU0025,2,Garden,0,224,21.43,22.63,11.39,0.0,10,0.94,40.89,1
2023-06-13,SKU0025,2,Garden,86,224,19.71,21.6,11.17,3.98,10,0.94,40.89,1
2023-06-20,SKU0025,2,Garden,158,224,21.71,22.0,10.7,7.18,10,0.94,40.89,1
2023-06-27,SKU0025,2,Garden,0,224,22.57,22.4,9.91,0.0,10,0.94,40.89,0
2023-07-04,SKU0025,2,Garden,71,224,21.86,20.2,8.26,3.51,10,0.94,40.89,0
2023-07-11,SKU0025,2,Garden,150,224,20.71,21.5,5.47,6.98,10,0.94,40.89,0
2023-07-18,SKU0025,2,Garden,235,0,19.86,21.47,4.17,10.95,10,0.94,40.89,0
2023-07-25,SKU0025,2,Garden,112,224,17.57,20.13,4.22,5.56,10,0.94,40.89,0
2023-08-01,SKU0025,2,Garden,190,224,20.86,19.6,4.49,9.69,10,0.94,40.89,0
2023-08-08,SKU0025,2,Garden,84,224,15.14,18.47,4.63,4.55,10,0.94,40.89,0
2023-08-15,SKU0025,2,Garden,221,0,12.43,16.7,5.25,13.23,10,0.94,40.89,0
2023-08-22,SKU0025,2,Garden,113,224,15.43,16.03,5.48,7.05,10,0.94,40.89,0
2023-08-29,SKU0025,2,Garden,246,0,13.0,14.57,5.0,16.89,10,0.94,40.89,0
2023-09-05,SKU0025,2,Garden,138,224,15.43,14.27,3.69,9.67,10,0.94,40.89,0
2023-09-12,SKU0025,2,Garden,259,0,14.71,14.8,3.55,17.5,10,0.94,40.89,0
2023-09-19,SKU0025,2,Garden,174,224,12.14,14.17,3.49,12.28,10,0.94,40.89,0
2023-09-26,SKU0025,2,Garden,309,0,12.71,13.8,3.36,22.39,10,0.94,40.89,0
2023-10-03,SKU0025,2,Garden,212,0,13.86,13.4,3.14,15.82,10,0.94,40.89,0
2023-10-10,SKU0025,2,Garden,124,224,12.57,13.3,3.59,9.32,10,0.94,40.89,0
2023-10-17,SKU0025,2,Garden,250,0,14.0,13.03,3.21,19.18,10,0.94,40.89,0
2023-10-24,SKU0025,2,Garden,162,224,12.57,13.33,2.72,12.15,10,0.94,40.89,0
2023-10-31,SKU0025,2,Garden,295,0,13.0,13.2,3.07,22.35,10,0.94,40.89,0
2023-11-07,SKU0025,2,Garden,197,224,14.0,13.6,3.12,14.49,10,0.94,40.89,0
2023-11-14,SKU0025,2,Garden,101,224,13.71,13.47,3.61,7.5,10,0.94,40.89,0
2023-11-21,SKU0025,2,Garden,228,0,13.86,13.67,4.08,16.68,10,0.94,40.89,0
2023-11-28,SKU0025,2,Garden,125,224,14.71,14.13,4.04,8.84,10,0.94,40.89,0
2023-12-05,SKU0025,2,Garden,296,0,7.57,12.67,5.36,23.37,10,0.94,40.89,0
2023-12-12,SKU0025,2,Garden,256,0,5.71,10.97,5.79,23.34,10,0.94,40.89,0
2023-01-31,SKU0025,3,Garden,549,0,10.29,10.1,2.22,54.36,10,0.94,40.89,0
2023-02-07,SKU0025,3,Garden,394,0,22.14,12.97,6.12,30.39,10,0.94,40.89,0
2023-02-14,SKU0025,3,Garden,217,437,25.29,16.53,7.99,13.12,10,0.94,40.89,0
2023-02-21,SKU0025,3,Garden,456,0,28.29,20.83,8.57,21.89,10,0.94,40.89,0
2023-02-28,SKU0025,3,Garden,299,0,22.43,23.7,7.23,12.62,10,0.94,40.89,0
2023-03-07,SKU0025,3,Garden,128,437,24.43,25.03,6.58,5.11,10,0.94,40.89,0
2023-03-14,SKU0025,3,Garden,381,0,26.29,25.4,6.55,15.0,10,0.94,40.89,0
2023-03-21,SKU0025,3,Garden,210,437,24.43,24.8,6.86,8.47,10,0.94,40.89,0
2023-03-28,SKU0025,3,Garden,474,0,24.71,24.97,5.93,18.99,10,0.94,40.89,1
2023-04-04,SKU0025,3,Garden,256,437,31.14,26.8,7.7,9.55,10,0.94,40.89,1
2023-04-11,SKU0025,3,Garden,0,437,36.57,29.23,10.86,0.0,10,0.94,40.89,1
2023-04-18,SKU0025,3,Garden,193,437,34.86,31.33,12.71,6.16,10,0.94,40.89,1
2023-04-25,SKU0025,3,Garden,392,0,34.0,33.33,14.02,11.76,10,0.94,40.89,1
2023-05-02,SKU0025,3,Garden,74,437,45.43,37.7,14.35,1.96,10,0.94,40.89,1
2023-05-09,SKU0025,3,Garden,383,0,18.29,32.47,19.01,11.8,10,0.94,40.89,1
2023-05-16,SKU0025,3,Garden,60,437,46.14,36.1,18.74,1.66,10,0.94,40.89,1
2023-05-23,SKU0025,3,Garden,289,0,29.71,34.07,21.77,8.48,10,0.94,40.89,1
2023-05-30,SKU0025,3,Garden,0,437,41.29,35.37,22.39,0.0,10,0.94,40.89,1
2023-06-06,SKU0025,3,Garden,217,437,31.43,36.47,20.76,5.95,10,0.94,40.89,1
2023-06-13,SKU0025,3,Garden,0,437,31.0,34.6,21.13,0.0,10,0.94,40.89,1
2023-06-20,SKU0025,3,Garden,147,437,41.43,37.13,17.81,3.96,10,0.94,40.89,1
2023-06-27,SKU0025,3,Garden,0,437,21.0,30.53,19.42,0.0,10,0.94,40.89,1
2023-07-04,SKU0025,3,Garden,310,0,18.14,28.97,18.64,10.7,10,0.94,40.89,1
2023-07-11,SKU0025,3,Garden,59,437,35.86,27.17,17.59,2.17,10,0.94,40.89,1
2023-07-18,SKU0025,3,Garden,291,0,29.29,27.1,15.17,10.74,10,0.94,40.89,1
2023-07-25,SKU0025,3,Garden,51,437,34.29,27.43,13.69,1.86,10,0.94,40.89,1
2023-08-01,SKU0025,3,Garden,293,437,27.86,31.83,7.46,9.2,10,0.94,40.89,0
2023-08-08,SKU0025,3,Garden,124,437,24.14,28.97,7.36,4.28,10,0.94,40.89,0
2023-08-15,SKU0025,3,Garden,388,0,24.71,28.2,7.75,13.76,10,0.94,40.89,0
2023-08-22,SKU0025,3,Garden,224,437,23.43,25.87,7.15,8.66,10,0.94,40.89,0
2023-08-29,SKU0025,3,Garden,500,0,23.0,23.83,5.93,20.98,10,0.94,40.89,0
2023-09-05,SKU0025,3,Garden,303,0,28.14,24.8,5.86,12.22,10,0.94,40.89,0
2023-09-12,SKU0025,3,Garden,152,437,21.57,24.43,5.92,6.22,10,0.94,40.89,0
2023-09-19,SKU0025,3,Garden,415,0,24.86,24.4,5.47,17.01,10,0.94,40.89,0
2023-09-26,SKU0025,3,Garden,241,437,24.86,24.63,5.47,9.78,10,0.94,40.89,0
2023-10-03,SKU0025,3,Garden,89,437,21.71,23.43,4.58,3.8,10,0.94,40.89,0
2023-10-10,SKU0025,3,Garden,367,0,22.71,23.53,4.52,15.59,10,0.94,40.89,0
2023-10-17,SKU0025,3,Garden,221,437,20.86,22.87,4.87,9.66,10,0.94,40.89,0
2023-10-24,SKU0025,3,Garden,490,0,24.0,22.8,5.12,21.49,10,0.94,40.89,0
2023-10-31,SKU0025,3,Garden,318,0,24.57,23.07,5.19,13.79,10,0.94,40.89,0
2023-11-07,SKU0025,3,Garden,161,437,22.43,23.03,5.18,6.99,10,0.94,40.89,0
2023-11-14,SKU0025,3,Garden,433,0,23.57,23.53,5.34,18.4,10,0.94,40.89,0
2023-11-21,SKU0025,3,Garden,258,437,25.0,23.83,4.93,10.83,10,0.94,40.89,0
2023-11-28,SKU0025,3,Garden,88,437,24.29,23.93,5.04,3.68,10,0.94,40.89,0
2023-12-05,SKU0025,3,Garden,455,0,10.0,21.17,8.33,21.5,10,0.94,40.89,0
2023-12-12,SKU0025,3,Garden,387,0,9.71,17.57,8.8,22.03,10,0.94,40.89,0
2023-01-31,SKU0025,4,Garden,169,0,5.0,3.8,1.86,44.47,10,0.94,40.89,0
2023-02-07,SKU0025,4,Garden,98,270,10.14,5.33,3.71,18.38,10,0.94,40.89,0
2023-02-14,SKU0025,4,Garden,24,270,10.57,7.07,4.23,3.4,10,0.94,40.89,0
2023-02-21,SKU0025,4,Garden,219,0,10.71,8.73,4.49,25.08,10,0.94,40.89,0
2023-02-28,SKU0025,4,Garden,151,0,9.71,9.97,4.03,15.15,10,0.94,40.89,0
2023-03-07,SKU0025,4,Garden,80,270,10.14,10.4,3.86,7.69,10,0.94,40.89,0
2023-03-14,SKU0025,4,Garden,261,0,12.71,10.77,3.64,24.24,10,0.94,40.89,0
2023-03-21,SKU0025,4,Garden,188,0,10.43,10.87,3.18,17.3,10,0.94,40.89,0
2023-03-28,SKU0025,4,Garden,122,270,9.43,10.6,2.67,11.51,10,0.94,40.89,0
2023-04-04,SKU0025,4,Garden,11,270,15.86,12.07,4.28,0.91,10,0.94,40.89,0
2023-04-11,SKU0025,4,Garden,134,0,21.0,14.27,5.69,9.39,10,0.94,40.89,1
2023-04-18,SKU0025,4,Garden,7,270,18.14,15.9,5.53,0.44,10,0.94,40.89,1
2023-04-25,SKU0025,4,Garden,183,0,13.43,16.57,6.28,11.05,10,0.94,40.89,1
2023-05-02,SKU0025,4,Garden,26,270,22.43,19.03,6.47,1.37,10,0.94,40.89,1
2023-05-09,SKU0025,4,Garden,238,0,8.29,16.07,9.04,14.81,10,0.94,40.89,1
2023-05-16,SKU0025,4,Garden,104,270,19.14,16.03,9.2,6.49,10,0.94,40.89,1
2023-05-23,SKU0025,4,Garden,0,270,14.86,16.63,9.99,0.0,10,0.94,40.89,1
2023-05-30,SKU0025,4,Garden,128,270,20.29,16.6,10.13,7.71,10,0.94,40.89,1
2023-06-06,SKU0025,4,Garden,0,270,18.29,18.0,7.93,0.0,10,0.94,40.89,1
2023-06-13,SKU0025,4,Garden,172,0,14.0,17.07,8.39,10.08,10,0.94,40.89,1
2023-06-20,SKU0025,4,Garden,58,270,16.29,16.07,7.74,3.61,10,0.94,40.89,1
2023-06-27,SKU0025,4,Garden,218,0,15.71,16.3,7.01,13.37,10,0.94,40.89,0
2023-07-04,SKU0025,4,Garden,100,270,16.86,15.2,6.63,6.58,10,0.94,40.89,0
2023-07-11,SKU0025,4,Garden,2,270,14.0,15.7,5.2,0.13,10,0.94,40.89,0
2023-07-18,SKU0025,4,Garden,175,0,13.86,15.43,5.35,11.34,10,0.94,40.89,0
2023-07-25,SKU0025,4,Garden,72,270,14.71,15.07,3.48,4.78,10,0.94,40.89,0
2023-08-01,SKU0025,4,Garden,235,0,15.29,14.9,3.4,15.77,10,0.94,40.89,0
2023-08-08,SKU0025,4,Garden,162,0,10.43,13.7,3.53,11.82,10,0.94,40.89,0
2023-08-15,SKU0025,4,Garden,89,270,10.43,13.03,3.88,6.83,10,0.94,40.89,0
2023-08-22,SKU0025,4,Garden,292,0,9.57,11.73,3.67,24.89,10,0.94,40.89,0
2023-08-29,SKU0025,4,Garden,208,0,12.0,11.13,3.52,18.68,10,0.94,40.89,0
2023-09-05,SKU0025,4,Garden,125,270,11.86,11.07,3.0,11.3,10,0.94,40.89,0
2023-09-12,SKU0025,4,Garden,47,270,11.14,11.13,2.91,4.22,10,0.94,40.89,0
2023-09-19,SKU0025,4,Garden,236,0,11.57,11.6,3.33,20.34,10,0.94,40.89,0
2023-09-26,SKU0025,4,Garden,164,0,10.29,11.07,3.35,14.82,10,0.94,40.89,0
2023-10-03,SKU0025,4,Garden,105,270,8.43,10.7,3.62,9.81,10,0.94,40.89,0
2023-10-10,SKU0025,4,Garden,317,0,8.29,9.93,3.6,31.91,10,0.94,40.89,0
2023-10-17,SKU0025,4,Garden,251,0,9.43,9.37,3.71,26.8,10,0.94,40.89,0
2023-10-24,SKU0025,4,Garden,173,0,11.14,9.43,3.42,18.34,10,0.94,40.89,0
2023-10-31,SKU0025,4,Garden,89,270,12.0,10.1,3.56,8.81,10,0.94,40.89,0
2023-11-07,SKU0025,4,Garden,290,0,9.86,10.4,3.46,27.88,10,0.94,40.89,0
2023-11-14,SKU0025,4,Garden,215,0,10.71,10.67,3.25,20.16,10,0.94,40.89,0
2023-11-21,SKU0025,4,Garden,142,0,10.43,11.0,3.64,12.91,10,0.94,40.89,0
2023-11-28,SKU0025,4,Garden,56,270,12.29,10.8,3.53,5.19,10,0.94,40.89,0
2023-12-05,SKU0025,4,Garden,282,0,6.29,10.0,4.35,28.2,10,0.94,40.89,0
2023-12-12,SKU0025,4,Garden,255,0,3.86,8.3,4.95,30.72,10,0.94,40.89,0
2023-01-31,SKU0026,1,Electronics,356,0,19.71,21.13,5.04,16.85,9,0.77,104.71,0
2023-02-07,SKU0026,1,Electronics,155,515,28.71,23.33,5.89,6.64,9,0.77,104.71,0
2023-02-14,SKU0026,1,Electronics,467,0,29.0,24.73,6.15,18.88,9,0.77,104.71,0
2023-02-21,SKU0026,1,Electronics,276,515,27.29,26.0,6.52,10.62,9,0.77,104.71,0
2023-02-28,SKU0026,1,Electronics,601,0,27.14,27.87,5.49,21.57,9,0.77,104.71,0
2023-03-07,SKU0026,1,Electronics,398,0,29.0,28.03,5.86,14.2,9,0.77,104.71,0
2023-03-14,SKU0026,1,Electronics,196,515,28.86,28.3,6.51,6.93,9,0.77,104.71,0
2023-03-21,SKU0026,1,Electronics,3,515,27.57,28.37,6.85,0.11,9,0.77,104.71,0
2023-03-28,SKU0026,1,Electronics,333,0,26.43,27.6,6.49,12.07,9,0.77,104.71,0
2023-04-04,SKU0026,1,Electronics,122,515,30.14,28.33,7.2,4.31,9,0.77,104.71,0
2023-04-11,SKU0026,1,Electronics,434,0,29.0,28.23,6.89,15.37,9,0.77,104.71,0
2023-04-18,SKU0026,1,Electronics,262,515,24.57,27.67,6.48,9.47,9,0.77,104.71,0
2023-04-25,SKU0026,1,Electronics,568,0,29.86,28.43,7.18,19.98,9,0.77,104.71,0
2023-05-02,SKU0026,1,Electronics,367,0,28.71,28.83,7.05,12.73,9,0.77,104.71,0
2023-05-09,SKU0026,1,Electronics,158,515,29.86,28.33,5.86,5.58,9,0.77,104.71,0
2023-05-16,SKU0026,1,Electronics,481,0,27.43,28.47,5.73,16.9,9,0.77,104.71,0
2023-05-23,SKU0026,1,Electronics,307,515,24.86,27.7,5.25,11.08,9,0.77,104.71,0
2023-05-30,SKU0026,1,Electronics,631,0,27.29,27.63,5.4,22.83,9,0.77,104.71,0
2023-06-06,SKU0026,1,Electronics,441,0,27.14,27.0,5.99,16.33,9,0.77,104.71,0
