po_id,sku,warehouse_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,qty_ordered
795,SKU0011,3,2,2023-02-17,2023-02-27,2023-02-27,166
796,SKU0011,3,2,2023-03-13,2023-03-23,2023-03-23,166
797,SKU0011,3,2,2023-04-05,2023-04-15,2023-04-15,166
798,SKU0011,3,2,2023-04-28,2023-05-08,2023-05-08,166
799,SKU0011,3,2,2023-05-20,2023-05-30,2023-05-30,166
800,SKU0011,3,2,2023-06-11,2023-06-21,2023-06-21,166
801,SKU0011,3,2,2023-07-06,2023-07-16,2023-07-16,166
802,SKU0011,3,2,2023-07-27,2023-08-06,2023-08-06,166
803,SKU0011,3,2,2023-08-23,2023-09-02,2023-09-02,166
804,SKU0011,3,2,2023-09-15,2023-09-25,2023-09-25,166
805,SKU0011,3,2,2023-10-09,2023-10-19,2023-10-19,166
806,SKU0011,3,2,2023-10-31,2023-11-10,2023-11-10,166
807,SKU0011,3,2,2023-11-16,2023-11-26,2023-11-26,166
808,SKU0011,3,2,2023-12-02,2023-12-12,2023-12-12,166
809,SKU0011,3,2,2023-12-19,2023-12-29,2023-12-29,166
810,SKU0011,4,2,2023-01-04,2023-01-14,2023-01-14,503
811,SKU0011,4,2,2023-01-24,2023-02-03,2023-02-03,503
812,SKU0011,4,2,2023-02-14,2023-02-24,2023-02-24,503
813,SKU0011,4,2,2023-03-09,2023-03-19,2023-03-24,503
814,SKU0011,4,2,2023-04-02,2023-04-12,2023-04-12,503
815,SKU0011,4,2,2023-04-24,2023-05-04,2023-05-04,503
816,SKU0011,4,2,2023-05-17,2023-05-27,2023-05-27,503
817,SKU0011,4,2,2023-06-10,2023-06-20,2023-06-20,503
818,SKU0011,4,2,2023-07-02,2023-07-12,2023-07-12,503
819,SKU0011,4,2,2023-07-27,2023-08-06,2023-08-06,503
820,SKU0011,4,2,2023-08-19,2023-08-29,2023-08-29,503
821,SKU0011,4,2,2023-09-12,2023-09-22,2023-09-22,503
822,SKU0011,4,2,2023-10-06,2023-10-16,2023-10-23,503
823,SKU0011,4,2,2023-10-31,2023-11-10,2023-11-10,503
824,SKU0011,4,2,2023-11-20,2023-11-30,2023-11-30,503
825,SKU0011,4,2,2023-12-07,2023-12-17,2023-12-17,503
826,SKU0011,4,2,2023-12-23,2024-01-02,2024-01-02,503
827,SKU0012,1,7,2023-01-29,2023-02-04,2023-02-04,205
828,SKU0012,1,7,2023-02-15,2023-02-21,2023-02-21,205
829,SKU0012,1,7,2023-03-03,2023-03-09,2023-03-09,205
830,SKU0012,1,7,2023-03-20,2023-03-26,2023-03-26,205
831,SKU0012,1,7,2023-04-03,2023-04-09,2023-04-09,205
832,SKU0012,1,7,2023-04-13,2023-04-19,2023-04-19,205
833,SKU0012,1,7,2023-04-23,2023-04-29,2023-05-05,205
834,SKU0012,1,7,2023-05-08,2023-05-14,2023-05-16,205
835,SKU0012,1,7,2023-05-19,2023-05-25,2023-05-25,205
836,SKU0012,1,7,2023-05-28,2023-06-03,2023-06-03,205
837,SKU0012,1,7,2023-06-08,2023-06-14,2023-06-14,205
838,SKU0012,1,7,2023-06-18,2023-06-24,2023-06-24,205
839,SKU0012,1,7,2023-06-28,2023-07-04,2023-07-04,205
840,SKU0012,1,7,2023-07-09,2023-07-15,2023-07-15,205
841,SKU0012,1,7,2023-07-20,2023-07-26,2023-07-26,205
842,SKU0012,1,7,2023-08-01,2023-08-07,2023-08-07,205
843,SKU0012,1,7,2023-08-15,2023-08-21,2023-08-21,205
844,SKU0012,1,7,2023-08-31,2023-09-06,2023-09-06,205
845,SKU0012,1,7,2023-09-15,2023-09-21,2023-09-21,205
846,SKU0012,1,7,2023-09-30,2023-10-06,2023-10-06,205
847,SKU0012,1,7,2023-10-13,2023-10-19,2023-10-19,205
848,SKU0012,1,7,2023-10-29,2023-11-04,2023-11-04,205
849,SKU0012,1,7,2023-11-10,2023-11-16,2023-11-16,205
850,SKU0012,1,7,2023-11-24,2023-11-30,2023-12-05,205
851,SKU0012,1,7,2023-12-24,2023-12-30,2024-01-02,205
852,SKU0012,2,7,2023-01-11,2023-01-17,2023-01-17,249
853,SKU0012,2,7,2023-02-06,2023-02-12,2023-02-14,249
854,SKU0012,2,7,2023-02-19,2023-02-25,2023-02-25,249
855,SKU0012,2,7,2023-03-02,2023-03-08,2023-03-12,249
856,SKU0012,2,7,2023-03-17,2023-03-23,2023-03-25,249
857,SKU0012,2,7,2023-03-30,2023-04-05,2023-04-05,249
858,SKU0012,2,7,2023-04-08,2023-04-14,2023-04-20,249
859,SKU0012,2,7,2023-04-22,2023-04-28,2023-04-28,249
860,SKU0012,2,7,2023-05-01,2023-05-07,2023-05-07,249
861,SKU0012,2,7,2023-05-09,2023-05-15,2023-05-15,249
862,SKU0012,2,7,2023-05-17,2023-05-23,2023-05-25,249
863,SKU0012,2,7,2023-05-27,2023-06-02,2023-06-02,249
864,SKU0012,2,7,2023-06-05,2023-06-11,2023-06-11,249
865,SKU0012,2,7,2023-06-14,2023-06-20,2023-06-24,249
866,SKU0012,2,7,2023-06-27,2023-07-03,2023-07-10,249
867,SKU0012,2,7,2023-07-13,2023-07-19,2023-07-23,249
868,SKU0012,2,7,2023-07-26,2023-08-01,2023-08-01,249
869,SKU0012,2,7,2023-08-06,2023-08-12,2023-08-17,249
870,SKU0012,2,7,2023-08-23,2023-08-29,2023-08-29,249
871,SKU0012,2,7,2023-09-04,2023-09-10,2023-09-10,249
872,SKU0012,2,7,2023-09-16,2023-09-22,2023-09-24,249
873,SKU0012,2,7,2023-09-29,2023-10-05,2023-10-05,249
874,SKU0012,2,7,2023-10-12,2023-10-18,2023-10-18,249
875,SKU0012,2,7,2023-10-24,2023-10-30,2023-10-30,249
876,SKU0012,2,7,2023-11-07,2023-11-13,2023-11-13,249
877,SKU0012,2,7,2023-11-20,2023-11-26,2023-11-26,249
878,SKU0012,2,7,2023-12-06,2023-12-12,2023-12-16,249
879,SKU0012,3,7,2023-01-16,2023-01-22,2023-01-28,399
880,SKU0012,3,7,2023-02-08,2023-02-14,2023-02-20,399
881,SKU0012,3,7,2023-02-25,2023-03-03,2023-03-03,399
882,SKU0012,3,7,2023-03-11,2023-03-17,2023-03-20,399
883,SKU0012,3,7,2023-03-24,2023-03-30,2023-03-30,399
884,SKU0012,3,7,2023-04-04,2023-04-10,2023-04-10,399
885,SKU0012,3,7,2023-04-12,2023-04-18,2023-04-18,399
886,SKU0012,3,7,2023-04-20,2023-04-26,2023-04-26,399
887,SKU0012,3,7,2023-04-28,2023-05-04,2023-05-09,399
888,SKU0012,3,7,2023-05-11,2023-05-17,2023-05-19,399
889,SKU0012,3,7,2023-05-21,2023-05-27,2023-05-27,399
890,SKU0012,3,7,2023-05-29,2023-06-04,2023-06-04,399
891,SKU0012,3,7,2023-06-06,2023-06-12,2023-06-12,399
892,SKU0012,3,7,2023-06-15,2023-06-21,2023-06-21,399
893,SKU0012,3,7,2023-06-23,2023-06-29,2023-06-29,399
894,SKU0012,3,7,2023-07-02,2023-07-08,2023-07-10,399
895,SKU0012,3,7,2023-07-13,2023-07-19,2023-07-19,399
896,SKU0012,3,7,2023-07-23,2023-07-29,2023-08-01,399
897,SKU0012,3,7,2023-08-06,2023-08-12,2023-08-12,399
898,SKU0012,3,7,2023-08-19,2023-08-25,2023-08-25,399
899,SKU0012,3,7,2023-09-01,2023-09-07,2023-09-07,399
900,SKU0012,3,7,2023-09-14,2023-09-20,2023-09-20,399
901,SKU0012,3,7,2023-09-28,2023-10-04,2023-10-06,399
902,SKU0012,3,7,2023-10-11,2023-10-17,2023-10-17,399
903,SKU0012,3,7,2023-10-26,2023-11-01,2023-11-07,399
904,SKU0012,3,7,2023-11-12,2023-11-18,2023-11-18,399
905,SKU0012,3,7,2023-11-27,2023-12-03,2023-12-08,399
906,SKU0012,3,7,2023-12-25,2023-12-31,2023-12-31,399
907,SKU0012,4,7,2023-01-15,2023-01-21,2023-01-21,145
908,SKU0012,4,7,2023-02-05,2023-02-11,2023-02-15,145
909,SKU0012,4,7,2023-02-18,2023-02-24,2023-02-24,145
910,SKU0012,4,7,2023-03-03,2023-03-09,2023-03-09,145
911,SKU0012,4,7,2023-03-14,2023-03-20,2023-03-20,145
912,SKU0012,4,7,2023-03-28,2023-04-03,2023-04-03,145
913,SKU0012,4,7,2023-04-06,2023-04-12,2023-04-19,145
914,SKU0012,4,7,2023-04-20,2023-04-26,2023-04-26,145
915,SKU0012,4,7,2023-04-28,2023-05-04,2023-05-04,145
916,SKU0012,4,7,2023-05-07,2023-05-13,2023-05-16,145
917,SKU0012,4,7,2023-05-18,2023-05-24,2023-05-24,145
918,SKU0012,4,7,2023-05-25,2023-05-31,2023-06-02,145
919,SKU0012,4,7,2023-06-04,2023-06-10,2023-06-10,145
920,SKU0012,4,7,2023-06-12,2023-06-18,2023-06-18,145
921,SKU0012,4,7,2023-06-20,2023-06-26,2023-06-26,145
922,SKU0012,4,7,2023-06-28,2023-07-04,2023-07-11,145
923,SKU0012,4,7,2023-07-13,2023-07-19,2023-07-22,145
924,SKU0012,4,7,2023-07-25,2023-07-31,2023-07-31,145
925,SKU0012,4,7,2023-08-05,2023-08-11,2023-08-11,145
926,SKU0012,4,7,2023-08-16,2023-08-22,2023-08-28,145
927,SKU0012,4,7,2023-08-31,2023-09-06,2023-09-06,145
928,SKU0012,4,7,2023-09-11,2023-09-17,2023-09-17,145
929,SKU0012,4,7,2023-09-25,2023-10-01,2023-10-01,145
930,SKU0012,4,7,2023-10-06,2023-10-12,2023-10-12,145
931,SKU0012,4,7,2023-10-20,2023-10-26,2023-10-26,145
932,SKU0012,4,7,2023-10-31,2023-11-06,2023-11-09,145
933,SKU0012,4,7,2023-11-13,2023-11-19,2023-11-19,145
934,SKU0012,4,7,2023-11-26,2023-12-02,2023-12-02,145
935,SKU0012,4,7,2023-12-20,2023-12-26,2023-12-26,145
936,SKU0013,1,2,2023-01-01,2023-01-11,2023-01-11,545
937,SKU0013,1,2,2023-01-19,2023-01-29,2023-01-29,545
938,SKU0013,1,2,2023-02-07,2023-02-17,2023-02-17,545
939,SKU0013,1,2,2023-02-23,2023-03-05,2023-03-05,545
940,SKU0013,1,2,2023-03-13,2023-03-23,2023-03-23,545
941,SKU0013,1,2,2023-03-29,2023-04-08,2023-04-08,545
942,SKU0013,1,2,2023-04-14,2023-04-24,2023-04-24,545
943,SKU0013,1,2,2023-05-01,2023-05-11,2023-05-11,545
944,SKU0013,1,2,2023-05-18,2023-05-28,2023-05-28,545
945,SKU0013,1,2,2023-06-06,2023-06-16,2023-06-16,545
946,SKU0013,1,2,2023-06-23,2023-07-03,2023-07-03,545
947,SKU0013,1,2,2023-07-11,2023-07-21,2023-07-21,545
948,SKU0013,1,2,2023-07-26,2023-08-05,2023-08-05,545
949,SKU0013,1,2,2023-08-12,2023-08-22,2023-08-22,545
950,SKU0013,1,2,2023-08-30,2023-09-09,2023-09-09,545
951,SKU0013,1,2,2023-09-16,2023-09-26,2023-09-26,545
952,SKU0013,1,2,2023-10-01,2023-10-11,2023-10-11,545
953,SKU0013,1,2,2023-10-19,2023-10-29,2023-10-29,545
954,SKU0013,1,2,2023-11-02,2023-11-12,2023-11-12,545
955,SKU0013,1,2,2023-11-12,2023-11-22,2023-11-22,545
956,SKU0013,1,2,2023-11-22,2023-12-02,2023-12-02,545
957,SKU0013,1,2,2023-12-02,2023-12-12,2023-12-12,545
958,SKU0013,1,2,2023-12-12,2023-12-22,2023-12-22,545
959,SKU0013,1,2,2023-12-22,2024-01-01,2024-01-01,545
960,SKU0013,2,2,2023-01-07,2023-01-17,2023-01-17,115
961,SKU0013,2,2,2023-02-08,2023-02-18,2023-02-18,115
962,SKU0013,2,2,2023-03-06,2023-03-16,2023-03-16,115
963,SKU0013,2,2,2023-04-02,2023-04-12,2023-04-12,115
964,SKU0013,2,2,2023-04-26,2023-05-06,2023-05-06,115
965,SKU0013,2,2,2023-05-23,2023-06-02,2023-06-02,115
966,SKU0013,2,2,2023-06-16,2023-06-26,2023-06-26,115
967,SKU0013,2,2,2023-07-10,2023-07-20,2023-07-23,115
968,SKU0013,2,2,2023-08-07,2023-08-17,2023-08-17,115
969,SKU0013,2,2,2023-09-04,2023-09-14,2023-09-14,115
970,SKU0013,2,2,2023-09-29,2023-10-09,2023-10-12,115
971,SKU0013,2,2,2023-10-23,2023-11-02,2023-11-02,115
972,SKU0013,2,2,2023-11-13,2023-11-23,2023-11-23,115
973,SKU0013,2,2,2023-11-28,2023-12-08,2023-12-10,115
974,SKU0013,2,2,2023-12-15,2023-12-25,2023-12-25,115
975,SKU0013,2,2,2023-12-29,2024-01-08,2024-01-08,115
976,SKU0013,3,2,2023-01-06,2023-01-16,2023-01-16,645
977,SKU0013,3,2,2023-02-01,2023-02-11,2023-02-11,645
978,SKU0013,3,2,2023-02-19,2023-03-01,2023-03-01,645
979,SKU0013,3,2,2023-03-10,2023-03-20,2023-03-20,645
980,SKU0013,3,2,2023-03-30,2023-04-09,2023-04-09,645
981,SKU0013,3,2,2023-04-19,2023-04-29,2023-04-29,645
982,SKU0013,3,2,2023-05-11,2023-05-21,2023-05-28,645
983,SKU0013,3,2,2023-05-31,2023-06-10,2023-06-10,645
984,SKU0013,3,2,2023-06-20,2023-06-30,2023-06-30,645
985,SKU0013,3,2,2023-07-10,2023-07-20,2023-07-20,645
986,SKU0013,3,2,2023-07-29,2023-08-08,2023-08-08,645
987,SKU0013,3,2,2023-08-18,2023-08-28,2023-08-28,645
988,SKU0013,3,2,2023-09-07,2023-09-17,2023-09-17,645
989,SKU0013,3,2,2023-09-27,2023-10-07,2023-10-07,645
990,SKU0013,3,2,2023-10-16,2023-10-26,2023-10-26,645
991,SKU0013,3,2,2023-11-03,2023-11-13,2023-11-19,645
992,SKU0013,3,2,2023-11-20,2023-11-30,2023-11-30,645
993,SKU0013,3,2,2023-12-01,2023-12-11,2023-12-11,645
994,SKU0013,3,2,2023-12-12,2023-12-22,2023-12-22,645
995,SKU0013,3,2,2023-12-23,2024-01-02,2024-01-09,645
996,SKU0013,4,2,2023-01-11,2023-01-21,2023-01-21,502
997,SKU0013,4,2,2023-02-03,2023-02-13,2023-02-13,502
998,SKU0013,4,2,2023-02-22,2023-03-04,2023-03-04,502
999,SKU0013,4,2,2023-03-14,2023-03-24,2023-03-24,502
1000,SKU0013,4,2,2023-04-03,2023-04-13,2023-04-13,502
1001,SKU0013,4,2,2023-04-22,2023-05-02,2023-05-02,502
1002,SKU0013,4,2,2023-05-12,2023-05-22,2023-05-22,502
1003,SKU0013,4,2,2023-05-31,2023-06-10,2023-06-10,502
1004,SKU0013,4,2,2023-06-19,2023-06-29,2023-06-29,502
1005,SKU0013,4,2,2023-07-09,2023-07-19,2023-07-19,502
1006,SKU0013,4,2,2023-07-30,2023-08-09,2023-08-09,502
1007,SKU0013,4,2,2023-08-21,2023-08-31,2023-08-31,502
1008,SKU0013,4,2,2023-09-10,2023-09-20,2023-09-20,502
1009,SKU0013,4,2,2023-09-29,2023-10-09,2023-10-09,502
1010,SKU0013,4,2,2023-10-19,2023-10-29,2023-10-29,502
1011,SKU0013,4,2,2023-11-04,2023-11-14,2023-11-14,502
1012,SKU0013,4,2,2023-11-15,2023-11-25,2023-11-25,502
1013,SKU0013,4,2,2023-11-27,2023-12-07,2023-12-07,502
1014,SKU0013,4,2,2023-12-08,2023-12-18,2023-12-18,502
1015,SKU0013,4,2,2023-12-19,2023-12-29,2023-12-29,502
1016,SKU0013,4,2,2023-12-30,2024-01-09,2024-01-16,502
1017,SKU0014,1,8,2023-01-04,2023-01-09,2023-01-09,102
1018,SKU0014,1,8,2023-01-16,2023-01-21,2023-01-21,102
1019,SKU0014,1,8,2023-01-29,2023-02-03,2023-02-03,102
1020,SKU0014,1,8,2023-02-08,2023-02-13,2023-02-13,102
1021,SKU0014,1,8,2023-02-18,2023-02-23,2023-02-23,102
1022,SKU0014,1,8,2023-03-01,2023-03-06,2023-03-06,102
1023,SKU0014,1,8,2023-03-11,2023-03-16,2023-03-22,102
1024,SKU0014,1,8,2023-03-26,2023-03-31,2023-03-31,102
1025,SKU0014,1,8,2023-04-06,2023-04-11,2023-04-11,102
1026,SKU0014,1,8,2023-04-17,2023-04-22,2023-04-22,102
1027,SKU0014,1,8,2023-04-28,2023-05-03,2023-05-03,102
1028,SKU0014,1,8,2023-05-08,2023-05-13,2023-05-13,102
1029,SKU0014,1,8,2023-05-18,2023-05-23,2023-05-23,102
1030,SKU0014,1,8,2023-05-27,2023-06-01,2023-06-01,102
1031,SKU0014,1,8,2023-06-07,2023-06-12,2023-06-12,102
1032,SKU0014,1,8,2023-06-19,2023-06-24,2023-06-24,102
1033,SKU0014,1,8,2023-06-30,2023-07-05,2023-07-05,102
1034,SKU0014,1,8,2023-07-10,2023-07-15,2023-07-15,102
1035,SKU0014,1,8,2023-07-19,2023-08-03,2023-08-03,102
1036,SKU0014,1,8,2023-08-05,2023-08-20,2023-08-20,102
1037,SKU0014,1,8,2023-08-23,2023-09-07,2023-09-07,102
1038,SKU0014,1,8,2023-09-11,2023-09-26,2023-09-26,102
1039,SKU0014,1,8,2023-09-29,2023-10-04,2023-10-04,102
1040,SKU0014,1,8,2023-10-10,2023-10-15,2023-10-15,102
1041,SKU0014,1,8,2023-10-18,2023-10-23,2023-10-23,102
1042,SKU0014,1,8,2023-10-27,2023-11-01,2023-11-01,102
1043,SKU0014,1,8,2023-11-03,2023-11-08,2023-11-08,102
1044,SKU0014,1,8,2023-11-09,2023-11-14,2023-11-14,102
1045,SKU0014,1,8,2023-11-15,2023-11-20,2023-11-20,102
1046,SKU0014,1,8,2023-11-22,2023-11-27,2023-11-27,102
1047,SKU0014,1,8,2023-11-29,2023-12-04,2023-12-04,102
1048,SKU0014,1,8,2023-12-06,2023-12-11,2023-12-11,102
1049,SKU0014,1,8,2023-12-12,2023-12-17,2023-12-17,102
1050,SKU0014,1,8,2023-12-18,2023-12-23,2023-12-23,102
1051,SKU0014,1,8,2023-12-25,2023-12-30,2023-12-30,102
1052,SKU0014,1,8,2023-12-31,2024-01-05,2024-01-05,102
1053,SKU0014,2,8,2023-01-06,2023-01-11,2023-01-11,145
1054,SKU0014,2,8,2023-01-18,2023-01-23,2023-01-23,145
1055,SKU0014,2,8,2023-01-29,2023-02-03,2023-02-03,145
1056,SKU0014,2,8,2023-02-09,2023-02-14,2023-02-14,145
1057,SKU0014,2,8,2023-02-20,2023-02-25,2023-02-25,145
1058,SKU0014,2,8,2023-03-02,2023-03-07,2023-03-07,145
1059,SKU0014,2,8,2023-03-11,2023-03-16,2023-03-16,145
1060,SKU0014,2,8,2023-03-23,2023-03-28,2023-03-28,145
1061,SKU0014,2,8,2023-04-02,2023-04-07,2023-04-07,145
1062,SKU0014,2,8,2023-04-12,2023-04-17,2023-04-17,145
1063,SKU0014,2,8,2023-04-22,2023-04-27,2023-04-27,145
1064,SKU0014,2,8,2023-05-04,2023-05-09,2023-05-09,145
1065,SKU0014,2,8,2023-05-14,2023-05-19,2023-05-19,145
1066,SKU0014,2,8,2023-05-25,2023-05-30,2023-05-30,145
1067,SKU0014,2,8,2023-06-05,2023-06-10,2023-06-10,145
1068,SKU0014,2,8,2023-06-16,2023-06-21,2023-06-21,145
1069,SKU0014,2,8,2023-06-25,2023-06-30,2023-06-30,145
1070,SKU0014,2,8,2023-07-08,2023-07-13,2023-07-13,145
1071,SKU0014,2,8,2023-07-19,2023-08-03,2023-08-03,145
1072,SKU0014,2,8,2023-08-06,2023-08-21,2023-08-21,145
1073,SKU0014,2,8,2023-08-23,2023-09-07,2023-09-07,145
1074,SKU0014,2,8,2023-09-09,2023-09-24,2023-09-24,145
1075,SKU0014,2,8,2023-09-27,2023-10-02,2023-10-02,145
1076,SKU0014,2,8,2023-10-05,2023-10-10,2023-10-10,145
1077,SKU0014,2,8,2023-10-15,2023-10-20,2023-10-24,145
1078,SKU0014,2,8,2023-10-27,2023-11-01,2023-11-01,145
1079,SKU0014,2,8,2023-11-03,2023-11-08,2023-11-08,145
1080,SKU0014,2,8,2023-11-09,2023-11-14,2023-11-14,145
1081,SKU0014,2,8,2023-11-15,2023-11-20,2023-11-20,145
1082,SKU0014,2,8,2023-11-21,2023-11-26,2023-11-26,145
1083,SKU0014,2,8,2023-11-27,2023-12-02,2023-12-02,145
1084,SKU0014,2,8,2023-12-03,2023-12-08,2023-12-08,145
1085,SKU0014,2,8,2023-12-09,2023-12-14,2023-12-14,145
1086,SKU0014,2,8,2023-12-15,2023-12-20,2023-12-20,145
1087,SKU0014,2,8,2023-12-21,2023-12-26,2023-12-26,145
1088,SKU0014,2,8,2023-12-27,2024-01-01,2024-01-01,145
1089,SKU0014,3,8,2023-01-08,2023-01-13,2023-01-13,210
1090,SKU0014,3,8,2023-01-23,2023-01-28,2023-01-28,210
1091,SKU0014,3,8,2023-02-05,2023-02-10,2023-02-10,210
1092,SKU0014,3,8,2023-02-18,2023-02-23,2023-02-23,210
1093,SKU0014,3,8,2023-03-03,2023-03-08,2023-03-08,210
1094,SKU0014,3,8,2023-03-16,2023-03-21,2023-03-21,210
1095,SKU0014,3,8,2023-03-26,2023-03-31,2023-03-31,210
1096,SKU0014,3,8,2023-04-08,2023-04-13,2023-04-13,210
1097,SKU0014,3,8,2023-04-20,2023-04-25,2023-04-25,210
1098,SKU0014,3,8,2023-05-03,2023-05-08,2023-05-08,210
1099,SKU0014,3,8,2023-05-15,2023-05-20,2023-05-20,210
1100,SKU0014,3,8,2023-05-27,2023-06-01,2023-06-01,210
1101,SKU0014,3,8,2023-06-09,2023-06-14,2023-06-14,210
1102,SKU0014,3,8,2023-06-21,2023-06-26,2023-06-26,210
1103,SKU0014,3,8,2023-07-01,2023-07-06,2023-07-06,210
1104,SKU0014,3,8,2023-07-13,2023-07-18,2023-07-18,210
1105,SKU0014,3,8,2023-07-25,2023-08-09,2023-08-09,210
1106,SKU0014,3,8,2023-08-15,2023-08-30,2023-08-30,210
1107,SKU0014,3,8,2023-09-05,2023-09-20,2023-09-20,210
1108,SKU0014,3,8,2023-09-26,2023-10-01,2023-10-01,210
1109,SKU0014,3,8,2023-10-07,2023-10-12,2023-10-12,210
1110,SKU0014,3,8,2023-10-17,2023-10-22,2023-10-22,210
1111,SKU0014,3,8,2023-10-29,2023-11-03,2023-11-03,210
1112,SKU0014,3,8,2023-11-06,2023-11-11,2023-11-11,210
1113,SKU0014,3,8,2023-11-14,2023-11-19,2023-11-19,210
1114,SKU0014,3,8,2023-11-21,2023-11-26,2023-11-26,210
1115,SKU0014,3,8,2023-11-28,2023-12-03,2023-12-03,210
1116,SKU0014,3,8,2023-12-06,2023-12-11,2023-12-11,210
1117,SKU0014,3,8,2023-12-14,2023-12-19,2023-12-19,210
1118,SKU0014,3,8,2023-12-21,2023-12-26,2023-12-26,210
1119,SKU0014,3,8,2023-12-28,2024-01-02,2024-01-02,210
1120,SKU0014,4,8,2023-01-10,2023-01-15,2023-01-15,186
1121,SKU0014,4,8,2023-01-26,2023-01-31,2023-01-31,186
1122,SKU0014,4,8,2023-02-06,2023-02-11,2023-02-11,186
1123,SKU0014,4,8,2023-02-17,2023-02-22,2023-02-22,186
1124,SKU0014,4,8,2023-03-01,2023-03-06,2023-03-06,186
1125,SKU0014,4,8,2023-03-10,2023-03-15,2023-03-15,186
1126,SKU0014,4,8,2023-03-23,2023-03-28,2023-03-28,186
1127,SKU0014,4,8,2023-04-03,2023-04-08,2023-04-08,186
1128,SKU0014,4,8,2023-04-15,2023-04-20,2023-04-20,186
1129,SKU0014,4,8,2023-04-27,2023-05-02,2023-05-02,186
1130,SKU0014,4,8,2023-05-07,2023-05-12,2023-05-12,186
1131,SKU0014,4,8,2023-05-19,2023-05-24,2023-05-24,186
1132,SKU0014,4,8,2023-06-01,2023-06-06,2023-06-06,186
1133,SKU0014,4,8,2023-06-12,2023-06-17,2023-06-17,186
1134,SKU0014,4,8,2023-06-22,2023-06-27,2023-06-27,186
1135,SKU0014,4,8,2023-07-04,2023-07-09,2023-07-09,186
1136,SKU0014,4,8,2023-07-15,2023-07-30,2023-07-30,186
1137,SKU0014,4,8,2023-08-04,2023-08-19,2023-08-19,186
1138,SKU0014,4,8,2023-08-24,2023-09-08,2023-09-08,186
1139,SKU0014,4,8,2023-09-12,2023-09-27,2023-09-27,186
1140,SKU0014,4,8,2023-10-02,2023-10-07,2023-10-07,186
1141,SKU0014,4,8,2023-10-13,2023-10-18,2023-10-18,186
1142,SKU0014,4,8,2023-10-24,2023-10-29,2023-11-03,186
1143,SKU0014,4,8,2023-11-06,2023-11-11,2023-11-11,186
1144,SKU0014,4,8,2023-11-13,2023-11-18,2023-11-18,186
1145,SKU0014,4,8,2023-11-21,2023-11-26,2023-11-26,186
1146,SKU0014,4,8,2023-11-28,2023-12-03,2023-12-03,186
1147,SKU0014,4,8,2023-12-05,2023-12-10,2023-12-10,186
1148,SKU0014,4,8,2023-12-12,2023-12-17,2023-12-20,186
1149,SKU0014,4,8,2023-12-22,2023-12-27,2023-12-27,186
1150,SKU0014,4,8,2023-12-29,2024-01-03,2024-01-03,186
1151,SKU0015,1,4,2023-01-06,2023-01-15,2023-01-15,380
1152,SKU0015,1,4,2023-01-24,2023-02-02,2023-02-02,380
1153,SKU0015,1,4,2023-02-09,2023-02-18,2023-02-18,380
1154,SKU0015,1,4,2023-02-27,2023-03-08,2023-03-13,380
1155,SKU0015,1,4,2023-03-16,2023-03-25,2023-03-25,380
1156,SKU0015,1,4,2023-03-29,2023-04-07,2023-04-07,380
1157,SKU0015,1,4,2023-04-11,2023-04-20,2023-04-26,380
1158,SKU0015,1,4,2023-04-30,2023-05-09,2023-05-09,380
1159,SKU0015,1,4,2023-05-17,2023-05-26,2023-06-02,380
1160,SKU0015,1,4,2023-06-08,2023-06-17,2023-06-21,380
1161,SKU0015,1,4,2023-06-26,2023-07-05,2023-07-05,380
1162,SKU0015,1,4,2023-07-12,2023-07-21,2023-07-21,380
1163,SKU0015,1,4,2023-07-28,2023-08-06,2023-08-06,380
1164,SKU0015,1,4,2023-08-15,2023-08-24,2023-08-27,380
1165,SKU0015,1,4,2023-09-01,2023-09-10,2023-09-10,380
1166,SKU0015,1,4,2023-09-18,2023-09-27,2023-09-27,380
1167,SKU0015,1,4,2023-10-05,2023-10-14,2023-10-17,380
1168,SKU0015,1,4,2023-10-23,2023-11-01,2023-11-01,380
1169,SKU0015,1,4,2023-11-06,2023-11-15,2023-11-15,380
1170,SKU0015,1,4,2023-11-18,2023-11-27,2023-11-27,380
1171,SKU0015,1,4,2023-12-01,2023-12-10,2023-12-10,380
1172,SKU0015,1,4,2023-12-13,2023-12-22,2023-12-22,380
1173,SKU0015,1,4,2023-12-25,2024-01-03,2024-01-03,380
1174,SKU0015,2,4,2023-01-06,2023-01-15,2023-01-15,524
1175,SKU0015,2,4,2023-01-23,2023-02-01,2023-02-01,524
1176,SKU0015,2,4,2023-02-09,2023-02-18,2023-02-18,524
1177,SKU0015,2,4,2023-02-26,2023-03-07,2023-03-07,524
1178,SKU0015,2,4,2023-03-12,2023-03-21,2023-03-21,524
1179,SKU0015,2,4,2023-03-25,2023-04-03,2023-04-03,524
1180,SKU0015,2,4,2023-04-06,2023-04-15,2023-04-15,524
1181,SKU0015,2,4,2023-04-20,2023-04-29,2023-04-29,524
1182,SKU0015,2,4,2023-05-04,2023-05-13,2023-05-13,524
1183,SKU0015,2,4,2023-05-21,2023-05-30,2023-05-30,524
1184,SKU0015,2,4,2023-06-06,2023-06-15,2023-06-15,524
1185,SKU0015,2,4,2023-06-23,2023-07-02,2023-07-02,524
1186,SKU0015,2,4,2023-07-10,2023-07-19,2023-07-19,524
1187,SKU0015,2,4,2023-07-27,2023-08-05,2023-08-05,524
